time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,LIGHT,ratio_absorb,v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*LIGHT,NADPH,2NADPH,3_v_ATP_made
1199.0500000000002,1.5114701913165232,0.5172243208041738,417.65422639378465,0.5513682613092359,0.3318919745063457,0.6681080254936551,0.1154526113221114,0.0101957460886501,6.045718912775646,0.0883110905585756,0.9116889094414244,0.087679300143955,0.0530828826085706,0.0386917117391429,0,2000.0,0.1,55.67468764299104,51.72243208041738,25.86121604020869,12.930608020104344,18.558229214330346
1199.0500000000002,1.400872542816312,0.5359866854707017,389.52610515585286,0.5682937018588368,0.2874224966628299,0.7125775033371705,0.1136215538900128,0.0097351414677821,6.06855979296282,0.0856804111090022,0.9143195888909976,0.0874992618379353,0.0524849924571416,0.0387515007542858,1,1800.0,0.1,51.54034261517974,48.23880169236316,24.11940084618158,12.05970042309079,17.180114205059912
1199.0500000000002,1.2799543179970854,0.5518078289291956,360.9233520859675,0.5752146195867321,0.2416887964422937,0.7583112035577049,0.111564525070758,0.009234253329937,6.094495470986317,0.0827705162037644,0.9172294837962356,0.0873305367056954,0.0518575194001669,0.0388142480599832,2,1620.0,0.1,47.14144383826943,44.69643414326484,22.34821707163242,11.17410853581621,15.713814612756478
1199.0500000000002,1.1582178373835643,0.5657827254702834,333.0574833463413,0.5762594259210816,0.1990785327659338,0.8009214672340654,0.1094251014526924,0.0087381683492291,6.121884448275611,0.0798552455821475,0.9201447544178524,0.087185651632034,0.0512416839333213,0.0388758316066678,3,1458.0,0.1,42.84930966132381,41.24556068678366,20.62278034339183,10.311390171695916,14.28310322044127
1199.0500000000002,1.0402605036933017,0.5783992101629256,306.43448322243137,0.5735774608742248,0.1614906422347762,0.8385093577652236,0.1072672357811399,0.0082650351062862,6.14996332208577,0.077050881528132,0.922949118471868,0.087068396504411,0.0506535033889368,0.0389346496611063,4,1312.2,0.1,38.815426963380915,37.948772178789554,18.974386089394777,9.487193044697388,12.938475654460305
1199.0500000000002,0.9281829783903964,0.5898724664260161,281.2632053982871,0.5682868694756377,0.1294620249784085,0.8705379750215899,0.105116590171417,0.0078198804253471,6.178388170898836,0.0743924475925473,0.9256075524074524,0.0869796065632338,0.0500984921612687,0.0389901507838731,5,1180.98,0.1,35.08855951144809,34.831379269989824,17.415689634994912,8.707844817497456,11.69618650381603
1199.0500000000002,0.8229483551189574,0.6003336926881065,257.6251696255157,0.5611122163679995,0.1028276395421354,0.8971723604578653,0.1029860528913787,0.0074055052185825,6.206990872120064,0.0719078457032257,0.9280921542967744,0.0869193708205345,0.0495782971507409,0.0390421702849258,6,1062.882,0.1,31.6801149148366,31.904193797586007,15.952096898793004,7.976048449396502,10.560038304945534
1199.0500000000002,0.7250133177519478,0.6098510495645878,235.53945394557044,0.5525428495667771,0.0810763227889207,0.9189236772110778,0.1008783025326946,0.0070197649220158,6.23569103982202,0.0695864694965777,0.9304135305034222,0.0868871224858451,0.0490925792173348,0.0390907420782665,7,956.5938,0.1,28.577565107595216,29.16898664684887,14.584493323424436,7.292246661712218,9.525855035865073
1199.0500000000002,0.6346046398325486,0.6184966144182537,214.99007638268063,0.5430400194617742,0.0635533361899971,0.936446663810003,0.0987956206735229,0.0066624779281495,6.264447620910443,0.0674369761840078,0.932563023815992,0.086880745987357,0.0486388312929424,0.0391361168707057,8,860.93442,0.1,25.764781366337395,26.624251200307143,13.312125600153571,6.656062800076786,8.588260455445798
1199.0500000000002,0.5518519930235763,0.6263206801056389,195.93891985025493,0.5330011725838848,0.049587075820548,0.9504129241794524,0.0967364939637386,0.0063308926138124,6.293239977501228,0.0654447184219187,0.9345552815780812,0.0868992566397173,0.0482155067629343,0.0391784493237065,9,774.840978,0.1,23.219209056175693,24.26494641573392,12.13247320786696,6.06623660393348,7.739736352058564
1199.0500000000002,0.4767935083750676,0.6333829021266892,178.33345891640872,0.5228216620085415,0.0385478241225099,0.961452175877491,0.0946999760499424,0.0060233637482566,6.322056461638569,0.063604701863744,0.936395298136256,0.0869416304660614,0.04782095061842,0.0392179049381579,10,697.3568802,0.1,20.919344702193055,22.0846962299545,11.04234811497725,5.521174057488625,6.9731149007310185
1199.0500000000002,0.4093594932145327,0.6397413380892331,162.11141438528756,0.5128518732723001,0.0298781570634996,0.9701218429364996,0.0926842996464393,0.0057379122684816,6.350893543700705,0.0619081364031945,0.9380918635968054,0.0870063879580393,0.0474530363864378,0.0392546963613562,11,627.6211922,0.1,18.843493733509224,20.075761065559387,10.037880532779694,5.018940266389847,6.281164577836408
1199.0500000000002,0.3493632356734656,0.6454556645253141,147.20378064483145,0.5033903858647046,0.0231038598397294,0.9768961401602704,0.0906875684978466,0.0054725908070069,6.3797503718193385,0.0603455456757625,0.9396544543242376,0.0870922462706739,0.0471098840685981,0.0392890115931401,12,564.859073,0.1,16.971060289562455,18.229574416318396,9.114787208159198,4.557393604079599,5.657020096520818
1199.0500000000002,0.2964910158270769,0.6505903128054563,133.53719010441358,0.4946777089515922,0.0178307050617853,0.982169294938214,0.0887083325312609,0.0052261397113235,6.408630119667711,0.0589137408108538,0.941086259189146,0.087196849221661,0.0467885505032362,0.0393211449496763,13,508.3731657,0.1,15.283213428955444,16.537132844733154,8.268566422366577,4.134283211183289,5.0944044763184815
1199.0500000000002,0.2503309349926006,0.6552025979992966,121.03561229800012,0.4868742212788026,0.0137397609656758,0.9862602390343238,0.0867444953658446,0.0049963967527653,6.43753168978201,0.0575990065041214,0.9424009934958788,0.0873198242814984,0.0464882288847782,0.0393511771115222,14,457.5358491,0.1,13.761974321383198,14.988933850406708,7.494466925203354,3.747233462601677,4.587324773794399
1199.0500000000002,0.2103781303455592,0.6593535195276552,109.62207920614088,0.4800822715300734,0.0105739768004649,0.989426023199535,0.0847947276085524,0.0047821047095735,6.46645628501702,0.0563962506126427,0.9436037493873574,0.0874596364221229,0.0462069623343908,0.0393793037665608,15,411.7822642,0.1,12.391414891658426,13.57550425896684,6.78775212948342,3.39387606474171,4.130471630552809
1199.0500000000002,0.1760698912586486,0.6630964010257564,99.2199660055052,0.4743340812182881,0.0081288290432795,0.9918711709567208,0.0828573285252675,0.0045817016700247,6.495406219079287,0.0552962755543785,0.9447037244456216,0.0876145225031173,0.0459426160753241,0.0394057383924674,16,370.6040378,0.1,11.156676689057022,12.28731018353967,6.143655091769835,3.0718275458849176,3.718892229685674
1199.0500000000002,0.1468197991252261,0.6664837431923761,89.75410067879551,0.4696214368359215,0.0062435574036079,0.9937564425963922,0.0809311213776359,0.0043939743844159,6.524380883446334,0.0542927653645342,0.9457072346354656,0.0877833290997503,0.0456937461267355,0.0394306253873264,17,333.543634,0.1,10.044534796285689,11.115070485315396,5.557535242657698,2.778767621328849,3.348178265428563
1199.0500000000002,0.1220405832524597,0.6695609743671038,81.15169679106786,0.4658944566237929,0.0047919907314455,0.9952080092685552,0.0790147834211662,0.0042175437234453,6.553379338371317,0.0533766409360465,0.9466233590639536,0.0879650272759916,0.0454590853171435,0.0394540914682857,18,300.1892706,0.1,9.042853635214442,10.04975102587431,5.024875512937155,2.512437756468578,3.014284545071481
1199.0500000000002,0.1011657362751465,0.6723708940754274,73.34304620372473,0.463083488271334,0.0036756321593497,0.9963243678406496,0.0771073451963964,0.0040513661301645,6.582400348896135,0.0525418962328941,0.9474581037671058,0.0881584675412342,0.0452372803213346,0.0394762719678664,19,270.1703435,0.1,8.140785144506491,9.082733770588016,4.541366885294008,2.270683442647004,2.7135950481688305
1199.0500000000002,0.0836648409876604,0.6749504695595065,66.26200772248714,0.4611025478226739,0.0028178782443609,0.9971821217556396,0.0752078202153292,0.0038943742084109,6.611442566551361,0.0517815061952099,0.9482184938047904,0.0883625601117211,0.0450270718964314,0.0394972928103568,20,243.1533092,0.1,7.3284657270446205,8.205822010974394,4.102911005487197,2.0514555027435986,2.4428219090148735
1199.0500000000002,0.069053681537632,0.6773330385558748,59.84632128212017,0.4598619239737312,0.0021593640154735,0.997840635984528,0.0733154084634866,0.0037456464808128,6.640503966955437,0.0510894852706934,0.9489105147293068,0.0885763872027346,0.0448274070302993,0.0395172592969701,21,218.8379783,0.1,6.597028407773942,7.41130963966818,3.70565481983409,1.852827409917045,2.1990094692579807
1199.0500000000002,0.0568983025137709,0.679547683565094,54.03777532589312,0.4592719264926113,0.0016541374412882,0.9983458625587116,0.0714293798093754,0.0036043511425384,6.669582855552716,0.0504603449167477,0.9495396550832522,0.088798960312335,0.0446371799426595,0.039536282005734,22,196.9541804,0.1,5.938461766932246,6.691987852964083,3.3459939264820413,1.6729969632410209,1.979487255644082
1199.0500000000002,0.0468161595242127,0.6816189241197782,48.78225104607871,0.4592455847396189,0.0012667324542877,0.9987332675457136,0.0695489912081116,0.0034696318774619,6.698677344489172,0.0498875945889828,0.9501124054110172,0.089029458500164,0.0444554768106232,0.0395544523189376,23,177.2587624,0.1,5.345510715184387,6.04114634589457,3.020573172947285,1.5102865864736426,1.7818369050614624
1199.0500000000002,0.0384752116912768,0.6835700560836062,44.02967569442142,0.4597076895803201,0.0009698200885761,0.9990301799114232,0.0676737944271382,0.0033408933521416,6.72778498208339,0.0493676079489487,0.9506323920510514,0.0892671944673166,0.0442815369581754,0.0395718463041824,24,159.5328862,0.1,4.811701082907582,5.452595198345679,2.7262975991728395,1.3631487995864198,1.6039003609691942
1199.0500000000002,0.031588934079059,0.685418889647871,39.733907761941424,0.4605855205337461,0.0007423354184477,0.9992576645815529,0.0658031287610762,0.0032174214490267,6.756904878132508,0.0488946575885148,0.951105342411485,0.0895111916628981,0.0441143083671107,0.0395885691632889,25,143.5795975,0.1,4.331117673010087,4.920608414726912,2.460304207363456,1.230152103681728,1.4437058910033622
1199.0500000000002,0.0259142910756791,0.6871832174935338,35.85257082721891,0.4618210851356402,0.0005681289549926,0.9994318710450072,0.0639366627168201,0.0030986667076012,6.786033399846353,0.0484646300874838,0.9515353699125162,0.0897613212206709,0.0439536328712287,0.0396046367128771,26,129.2216378,0.1,3.8984995159642817,4.439947041659402,2.219973520829701,1.1099867604148506,1.2994998386547605
1199.0500000000002,0.0212448696169056,0.6888783532750687,32.34686027954128,0.4633640917125972,0.0004347363333389,0.9995652636666597,0.0620740844422328,0.0029842912933989,6.815170114186101,0.0480762836402761,0.9519237163597236,0.09001648798783,0.0437983501571692,0.039620164984283,27,116.299474,0.1,3.50909054009021,4.005809506793834,2.002904753396917,1.0014523766984584,1.1696968466967366
1199.0500000000002,0.0174071483815839,0.6905135994926798,29.181325540678813,0.4651634994299981,0.0003326330567682,0.9996673669432316,0.0602147048485766,0.0028734497554312,6.844312415114243,0.0477200670941589,0.952279932905841,0.090276642884887,0.0436483975198082,0.0396351602480191,28,104.6695266,0.1,3.1585243785645867,3.6137865784880394,1.8068932892440197,0.90344664462201,1.052841459521529
1199.0500000000002,0.0142564068686928,0.6921032846398293,26.323647938083308,0.4671902731385439,0.0002544872290929,0.9997455127709074,0.0583585724518773,0.0027661256543943,6.8734592200419495,0.0473987888683596,0.9526012111316404,0.0905409193161995,0.0435028630362301,0.0396497136963769,29,94.20257394,0.1,2.842997759351462,3.2598955422700193,1.6299477711350097,0.8149738855675048,0.9476659197838208
1199.0500000000002,0.0116717720851692,0.6936551994864562,23.74441345828901,0.469410654446543,0.0001946872826383,0.999805312717361,0.0565052438710286,0.0026617601829979,6.902608605199488,0.0471064276630888,0.9528935723369112,0.0908091054640303,0.0433615217237695,0.039663847827623,30,84.78231655,0.1,2.55898925537279,2.9404847349707066,1.4702423674853533,0.7351211837426767,0.8529964184575967
1199.0500000000002,0.0095530298900054,0.6951783871511973,21.416891257481748,0.4718020455383273,0.0001489354142672,0.9998510645857333,0.0546545681252097,0.0025601028894132,6.931758912736726,0.0468415171339875,0.9531584828660126,0.0910808283505895,0.0432239830235379,0.0396776016976462,31,76.3040849,0.1,2.303368758909863,2.6522475336915017,1.3261237668457508,0.6630618834228754,0.7677895863032876
1199.0500000000002,0.0078171746422409,0.6966791002280774,19.3168186493939,0.4743428730511146,0.0001139344411287,0.9998860655588704,0.0528062479869606,0.0024607492193013,6.960908353872344,0.0465995845776991,0.9534004154223008,0.0913559274760865,0.0430900800740678,0.0396909919925932,32,68.67367641,0.1,2.0732926099413795,2.392175754533647,1.1960878772668235,0.5980439386334118,0.6910975366471265
1199.0500000000002,0.0063956560672114,0.6981641981014226,17.422196380148883,0.4770190840135737,8.715871338886666e-05,0.9999128412866106,0.0509601730326491,0.0023635262870096,6.990055887572676,0.0463798716988933,0.9536201283011064,0.0916339614106497,0.0429593546715367,0.0397040645328462,33,61.80630877,0.1,1.8662200490594747,2.157547600000799,1.0787738000003997,0.5393869000001998,0.6220733496864915
1199.0500000000002,0.0052319799683632,0.6996395488870173,15.713095117769342,0.4798197032555801,6.667687223843734e-05,0.999933323127762,0.0491162396523792,0.0022682566112719,7.019200282648211,0.0461813979560618,0.9538186020439384,0.0919146190267629,0.0428314858453389,0.0397168514154661,34,55.62567789,0.1,1.6798589361755492,1.9458962092747063,0.9729481046373532,0.4864740523186766,0.559952978725183
1199.0500000000002,0.0042796635618297,0.7011078037651293,14.171474210551091,0.4827308689466346,5.1010771195749175e-05,0.9999489892288048,0.0472741057985575,0.0021744823782632,7.048339609661762,0.0459973243579715,0.9540026756420282,0.0921980287697881,0.0427066120483339,0.0397293387951666,35,50.0631101,0.1,1.5121213148584278,1.7549818585931432,0.8774909292965716,0.4387454646482858,0.5040404382861426
1199.0500000000002,0.0035004900852257,0.7025745901501248,12.781013552742444,0.4857492479894837,3.902741563253372e-05,0.9999609725843676,0.0454338235488188,0.0020822186414824,7.077473251544393,0.045829703045881,0.9541702969541188,0.0924837029805709,0.0425842301167651,0.0397415769883234,36,45.05679909,0.1,1.36116180849557,1.5827881077066634,0.7913940538533317,0.3956970269266658,0.4537206028318566
1199.0500000000002,0.0028631040176266,0.7040432155800813,11.526957263746835,0.4888693946604606,2.9861476934481597e-05,0.9999701385230652,0.0435952793401226,0.0019912471283236,7.106599463136684,0.0456757511011076,0.9543242488988924,0.0927716853230556,0.0424643917255988,0.03975356082744,37,40.55111918,0.1,1.2253018413358907,1.4274870171429157,0.7137435085714579,0.3568717542857289,0.40843394711196357
1199.0500000000002,0.0023417638061426,0.7055166918590574,10.395970261200294,0.4920878183126227,2.2850586830939788e-05,0.9999771494131692,0.0417583960636319,0.0019014531167589,7.135717617552116,0.0455346300575163,0.9544653699424837,0.0930616590794373,0.0423467733118976,0.0397653226688101,38,36.49600726,0.1,1.1030318798536334,1.2874271154069672,0.6437135577034836,0.3218567788517418,0.36767729328454446
1199.0500000000002,0.0019153787174251,0.7069970412594663,9.376006166879248,0.4954009227821199,1.7487470606934075e-05,0.999982512529393,0.03992305213011,0.0018126624003354,7.164826837837088,0.0454039033470009,0.9545960966529992,0.0933534565424929,0.042231207354299,0.0397768792645701,39,32.84640654,0.1,0.9929895517923226,1.1611156119892792,0.5805578059946396,0.2902789029973198,0.33099651726410756
1199.0500000000002,0.0015666872876395,0.7084867819799953,8.456186490176457,0.4988081602590418,1.3384656203936852e-05,0.9999866153437952,0.0380892322449881,0.0017247419030475,7.193925160967656,0.0452816137602615,0.9547183862397384,0.0936472582015861,0.0421178898714435,0.0397882110128556,40,29.56176588,0.1,0.8939541681329155,1.0472060188983612,0.5236030094491806,0.2618015047245903,0.2979847227109718
1199.0500000000002,0.0012815327239293,0.7099877492324478,7.626690343186321,0.5023089258573435,1.0246077682842038e-05,0.9999897539223171,0.0362568990298885,0.0016376550482073,7.223012600305313,0.0451680946729385,0.9548319053270612,0.0939425978660576,0.0420063433545066,0.0397993656645493,41,26.60558929,0.1,0.8048246899467593,0.944482122850501,0.4722410614252505,0.2361205307126252,0.26827489664891974
1199.0500000000002,0.0010483428999982,0.7115010262095688,6.878653751350326,0.505902105838303,7.84488017960763e-06,0.9999921551198216,0.0344259783604211,0.0015512531136905,7.252087912554491,0.0450605382205303,0.95493946177947,0.0942394879730849,0.0418965897874914,0.0398103410212508,42,23.94503037,0.1,0.7246080109608366,0.8518456840437145,0.4259228420218572,0.2129614210109286,0.2415360036536122
1199.0500000000002,0.0008576483683112,0.7130284099491015,6.2040781572909784,0.5095894409115106,6.007438049234812e-06,0.9999939925619512,0.0325965141919491,0.0014655099865316,7.2811499299097076,0.0449591013904291,0.9550408986095708,0.0945378666916719,0.0417885742602914,0.0398211425739708,43,21.55052733,0.1,0.6524148442698996,0.7683069117837279,0.3841534558918639,0.1920767279459319,0.2174716147566332
1199.0500000000002,0.0007017004511022,0.714570736906586,5.595747183466603,0.5133712535363538,4.601356476174848e-06,0.999995398643523,0.0307684856751565,0.0013803559398319,7.310197837744591,0.0448626544157186,0.9551373455842814,0.0948375961840178,0.0416821633705061,0.0398317836629493,44,19.3954746,0.1,0.5874415314756076,0.6929719288787487,0.3464859644393743,0.1732429822196871,0.19581384382520253
1199.0500000000002,0.0005741629512958,0.7161286602262562,5.047151178680009,0.5172481782662344,3.525303518354443e-06,0.9999964746964798,0.0289418862797912,0.0012957282409821,7.339230699353182,0.0447699997102033,0.9552300002897968,0.0951385796046821,0.0415772672363893,0.0398422732763611,45,17.45592714,0.1,0.5289650741741037,0.6250344857887672,0.3125172428943836,0.1562586214471918,0.17632169139136789
1199.0500000000002,0.000469853363566,0.7177024913319736,4.552418732967344,0.5212206256109115,2.7017707463821894e-06,0.999997298229254,0.0271167044527228,0.0012115828047941,7.368247972534521,0.0446803115794474,0.9553196884205524,0.0954405891343824,0.0414736602020189,0.0398526339797981,46,15.71033442,0.1,0.4763344871846708,0.5637673076446229,0.2818836538223114,0.1409418269111557,0.15877816239489026
1199.0500000000002,0.0003845379004919,0.7192926552463518,4.106254687311695,0.5252898366774894,2.0711357867722005e-06,0.9999979288642132,0.025292971177745,0.0011278512926817,7.397248001915612,0.0445914908069575,0.9554085091930424,0.0957437709783682,0.0413715068186911,0.0398628493181308,47,14.13930098,0.1,0.4289649312925192,0.5085147672615772,0.2542573836307886,0.1271286918153943,0.14298831043083973
1199.0500000000002,0.0003147516998475,0.7208990882206958,3.7038839665859222,0.5294562415441106,1.588365148816158e-06,0.9999984116348506,0.0234706923783016,0.0010445068901196,7.426230241863631,0.0445026023582205,0.9554973976417797,0.09604788157714,0.0412705668793604,0.0398729433120639,48,12.72537088,0.1,0.386329249621764,0.4586854132331097,0.2293427066165548,0.1146713533082774,0.128776416540588
1199.0500000000002,0.0002576638641101,0.7225223088265887,3.341000852201651,0.5337221839525402,1.2186157485512988e-06,0.9999987813842512,0.0216499670019796,0.000961573488863,7.455193441448057,0.0444145475194618,0.9555854524805382,0.0963528750062553,0.0411708064840593,0.039882919351594,49,11.45283379,0.1,0.3479548851939018,0.4137463956278985,0.2068731978139492,0.1034365989069746,0.11598496173130059
1199.0500000000002,0.0002109590823579,0.7241614119380436,3.0137230470943637,0.5380865599812903,9.352909498129302e-07,0.99999906470905,0.019830758186565,0.0008789657793593,7.4841367932132385,0.0443233572343175,0.9556766427656826,0.0966586128243295,0.0410720967289514,0.0398927903271048,50,10.30755041,0.1,0.3134136069126381,0.373216512926408,0.186608256463204,0.093304128231602,0.1044712023042127
1199.0500000000002,0.0001727455995811,0.725816746084355,2.718550210180827,0.5425518539539191,7.181579680788639e-07,0.9999992818420314,0.0180131974469586,0.0007967287406436,7.513058854894752,0.0442302785189035,0.9557697214810964,0.0969650745260203,0.0409744322579499,0.039902556774205,51,9.276795373,0.1,0.282323118068728,0.336662671586063,0.1683313357930315,0.0841656678965157,0.09410770602290934
1199.0500000000002,0.0001414761963904,0.727487272456437,2.452326480686902,0.5471170198059614,5.516991355165228e-07,0.999999448300865,0.0161972796637202,0.0007147905305995,7.541958514447988,0.044130282667774,0.955869717332226,0.0972721897022925,0.0408777568484409,0.0399122243151559,52,8.349115836,0.1,0.2543368863549444,0.3036937753477242,0.1518468876738621,0.075923443836931,0.0847789621183148
1199.0500000000002,0.0001158861177562,0.7291725098745988,2.2122066558384157,0.551782656892603,4.2397858748363e-07,0.9999995760214128,0.0143830866903694,0.0006331550875949,7.57083447328709,0.0440208072608847,0.9559791927391152,0.0975798852970913,0.040782012687522,0.0399217987312477,53,7.514204252,0.1,0.2291444257275232,0.2739575587070611,0.1369787793535305,0.0684893896767652,0.07638147524250773
1199.0500000000002,9.494144048301618e-05,0.7308718245664971,1.995625646811299,0.5565490701248895,3.2594824457802117e-07,0.999999674051756,0.0125707046835154,0.000551817517703,7.599685213903126,0.0438971028266061,0.9561028971733938,0.0978881463807061,0.0406872034906891,0.039931279650931,54,6.762783827,0.1,0.2064662383898685,0.2471364077394144,0.1235682038697072,0.0617841019348536,0.0688220794632895
1199.0500000000002,7.779665484117651e-05,0.7325838335266892,1.8002709212966514,0.5614145128301442,2.506810788663232e-07,0.9999997493189202,0.01076015031482,0.0004707092385322,7.628509315395202,0.0437456006429483,0.9562543993570516,0.098196945212118,0.0405933208690749,0.0399406679130925,55,6.086505444,0.1,0.1860499523668179,0.2229437745473291,0.1114718872736645,0.0557359436368322,0.0620166507889393
1199.0500000000002,6.376056379972816e-05,0.7343083040043762,1.6240576407375245,0.5663805441736922,1.928580265871913e-07,0.9999998071419732,0.0089515995829104,0.0003898996310648,7.657305000802571,0.0435564199725928,0.9564435800274071,0.0985062622916764,0.0405003663388241,0.0399499633661175,56,5.4778549,0.1,0.1676701455898044,0.201121717060053,0.1005608585300265,0.0502804292650132,0.055890048529934795
1199.0500000000002,5.226785003403395e-05,0.7360437978780224,1.4651062315847985,0.5714452980634895,1.48424699247423e-07,0.9999998515753008,0.0071451016721266,0.0003093356320209,7.686070565998238,0.0432933840759226,0.9567066159240776,0.0988161052224927,0.0404083708155739,0.0399591629184425,57,4.93006941,0.1,0.1511225436843011,0.181437350616933,0.0907186753084665,0.0453593376542332,0.05037418122810037
1199.0500000000002,4.285624264730425e-05,0.7377891097779679,1.3217221559809236,0.5766075243457761,1.142703913811464e-07,0.9999998857296084,0.0053407519326043,0.0002289989855621,7.714804117549296,0.0428776669801348,0.957122333019865,0.0991264952569892,0.0403173807927861,0.0399682619207214,58,4.437062469,0.1,0.1362237674297439,0.1636808184516371,0.0818404092258185,0.0409202046129092,0.0454079224765813
