ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,idx,Phi2,v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*100,NADPH,2NADPH,3_v_ATP_made
0.1,7.0,0.9,6.0,207,0.805515911,0.5565565369999999,7.249643198999999,3.6248215995,1.81241079975,0.18551884566666663
0.1,7.0,0.9,8.0,208,0.820629388,0.76671971,7.385664492000001,3.692832246000001,1.846416123,0.2555732366666667
0.1,7.0,0.9,10.0,209,0.825278706,0.994718772,7.427508354,3.713754177,1.8568770885,0.331572924
0.3,0.07,0.1,0.1,210,0.584599797,25.04320843,1.7537993909999998,0.8768996954999999,0.4384498477499999,8.347736143333334
0.3,0.07,0.1,0.5,211,0.61680234,57.1024089,1.85040702,0.92520351,0.462601755,19.0341363
0.3,0.07,0.1,1.0,212,0.616370149,57.57756028999999,1.849110447,0.9245552235,0.46227761175,19.192520096666662
0.3,0.07,0.1,4.0,213,0.617443571,58.03995585999999,1.8523307130000004,0.9261653565000002,0.4630826782500001,19.346651953333332
0.3,0.07,0.1,6.0,214,0.618336476,58.22545611999999,1.855009428,0.927504714,0.463752357,19.40848537333333
0.3,0.07,0.1,8.0,215,0.619267638,58.407359189999994,1.857802914,0.928901457,0.4644507285,19.46911973
0.3,0.07,0.1,10.0,216,0.620198403,58.58352294,1.860595209,0.9302976045,0.46514880225,19.52784098
0.3,0.07,0.3,0.1,217,0.183460739,19.0277581,1.651146651,0.8255733255,0.41278666275,6.342586033333333
0.3,0.07,0.3,0.5,218,0.338543568,64.49952177,3.046892112,1.523446056,0.761723028,21.49984059
0.3,0.07,0.3,1.0,219,0.34099956,66.08495551,3.068996039999999,1.5344980199999996,0.7672490099999998,22.028318503333335
0.3,0.07,0.3,4.0,220,0.342522805,66.88047015,3.0827052449999996,1.5413526224999998,0.7706763112499999,22.29349005
0.3,0.07,0.3,6.0,221,0.343111267,67.13177019,3.088001403,1.5440007015,0.77200035075,22.37725673
0.3,0.07,0.3,8.0,222,0.343558898,67.35612808,3.0920300819999995,1.5460150409999998,0.7730075204999999,22.452042693333336
0.3,0.07,0.3,10.0,223,0.344041745,67.57678162,3.096375705,1.5481878525,0.77409392625,22.525593873333335
0.3,0.07,0.5,0.1,224,0.085687881,13.58900585,1.2853182149999998,0.6426591074999999,0.3213295537499999,4.529668616666666
0.3,0.07,0.5,0.5,225,0.208818473,61.70002745,3.132277095,1.5661385475,0.78306927375,20.566675816666667
0.3,0.07,0.5,1.0,226,0.214442798,66.30368851999998,3.2166419699999995,1.6083209849999998,0.8041604924999999,22.10122950666666
0.3,0.07,0.5,4.0,227,0.215626763,67.2572458,3.234401445,1.6172007225,0.80860036125,22.419081933333334
0.3,0.07,0.5,6.0,228,0.215998596,67.51205187,3.23997894,1.61998947,0.809994735,22.504017289999997
0.3,0.07,0.5,8.0,229,0.216309476,67.74412858,3.2446421400000003,1.62232107,0.8111605350000001,22.58137619333333
0.3,0.07,0.5,10.0,230,0.216507332,67.9639765,3.24760998,1.62380499,0.811902495,22.654658833333333
0.3,0.07,0.7,0.1,231,0.03958765,8.141554809,0.83134065,0.415670325,0.2078351625,2.713851603
0.3,0.07,0.7,0.5,232,0.12800018,42.1867764,2.6880037799999994,1.3440018899999997,0.6720009449999998,14.0622588
0.3,0.07,0.7,1.0,233,0.154674584,65.46092704,3.248166264,1.624083132,0.812041566,21.820309013333333
0.3,0.07,0.7,4.0,234,0.156352357,67.32828194,3.2833994969999996,1.6416997484999998,0.8208498742499999,22.442760646666667
0.3,0.07,0.7,6.0,235,0.156592328,67.58768487,3.2884388879999995,1.6442194439999998,0.8221097219999999,22.529228290000002
0.3,0.07,0.7,8.0,236,0.156824616,67.82254288,3.293316935999999,1.6466584679999996,0.8233292339999998,22.607514293333335
0.3,0.07,0.7,10.0,237,0.157027671,68.04846739000001,3.297581090999999,1.6487905454999996,0.8243952727499998,22.682822463333338
0.3,0.07,0.9,0.1,238,0.010953301,2.707001267,0.295739127,0.1478695635,0.07393478175,0.9023337556666666
0.3,0.07,0.9,0.5,239,0.048472157,13.85321687,1.308748239,0.6543741195,0.32718705975,4.617738956666667
0.3,0.07,0.9,1.0,240,0.080411788,28.33081682000001,2.171118276,1.085559138,0.542779569,9.44360560666667
0.3,0.07,0.9,4.0,241,0.122334414,67.1240028,3.303029178,1.651514589,0.8257572945,22.3746676
0.3,0.07,0.9,6.0,242,0.12258247,67.46374335,3.3097266899999997,1.654863345,0.8274316724999999,22.48791445
0.3,0.07,0.9,8.0,243,0.122765718,67.71315149,3.314674386,1.657337193,0.8286685965,22.57105049666667
0.3,0.07,0.9,10.0,244,0.122995131,67.94677255,3.320868537,1.6604342685,0.83021713425,22.648924183333335
0.3,0.1,0.1,0.1,245,0.671963836,17.52561101,2.015891508,1.007945754,0.503972877,5.841870336666666
0.3,0.1,0.1,0.5,246,0.659602275,49.47164096,1.978806825,0.9894034125,0.49470170625,16.49054698666667
0.3,0.1,0.1,1.0,247,0.658947576,49.81080333,1.976842728,0.988421364,0.494210682,16.60360111
0.3,0.1,0.1,4.0,248,0.660028805,50.13704179,1.9800864150000004,0.9900432075000002,0.4950216037500001,16.71234726333333
0.3,0.1,0.1,6.0,249,0.660993483,50.284758100000005,1.9829804490000005,0.9914902245000002,0.4957451122500001,16.761586033333334
0.3,0.1,0.1,8.0,250,0.661978375,50.4273888,1.985935125,0.9929675625,0.49648378125,16.809129600000002
0.3,0.1,0.1,10.0,251,0.662968448,50.56688197,1.988905344,0.994452672,0.497226336,16.855627323333334
0.3,0.1,0.3,0.1,252,0.20658192,13.2066414,1.85923728,0.92961864,0.46480932,4.4022138
0.3,0.1,0.3,0.5,253,0.472791912,61.43136959,4.255127207999999,2.1275636039999997,1.0637818019999998,20.477123196666668
0.3,0.1,0.3,1.0,254,0.47859046,65.81766783,4.307314139999999,2.1536570699999995,1.0768285349999998,21.93922261
0.3,0.1,0.3,4.0,255,0.480254044,66.71840051999999,4.322286396,2.161143198,1.080571599,22.239466839999995
0.3,0.1,0.3,6.0,256,0.480999389,66.96617276,4.3289945009999995,2.1644972504999997,1.08224862525,22.32205758666667
0.3,0.1,0.3,8.0,257,0.481744579,67.19724123,4.335701211,2.1678506055,1.08392530275,22.39908041
0.3,0.1,0.3,10.0,258,0.482471759,67.41934948,4.342245831,2.1711229155,1.08556145775,22.473116493333332
0.3,0.1,0.5,0.1,259,0.092954319,9.438998551,1.394314785,0.6971573925,0.34857869625,3.146332850333333
0.3,0.1,0.5,0.5,260,0.285075876,48.07267699,4.27613814,2.13806907,1.069034535,16.024225663333333
0.3,0.1,0.5,1.0,261,0.320291197,66.14309804,4.804367955,2.4021839775,1.20109198875,22.047699346666665
0.3,0.1,0.5,4.0,262,0.322652366,67.56783805,4.839785490000001,2.4198927450000003,1.2099463725,22.522612683333335
0.3,0.1,0.5,6.0,263,0.323162171,67.8281912,4.847432565,2.4237162825,1.21185814125,22.60939706666667
0.3,0.1,0.5,8.0,264,0.323676494,68.06792319,4.85514741,2.427573705,1.2137868525,22.68930773
0.3,0.1,0.5,10.0,265,0.324150615,68.29720123,4.862259224999999,2.4311296124999995,1.2155648062499995,22.76573374333333
0.3,0.1,0.7,0.1,266,0.041488945,5.669312080000001,0.8712678449999999,0.4356339224999999,0.2178169612499999,1.8897706933333336
0.3,0.1,0.7,0.5,267,0.159473887,29.11973238,3.348951627,1.6744758135,0.83723790675,9.70657746
0.3,0.1,0.7,1.0,268,0.223052399,57.2000687,4.684100378999999,2.3420501894999997,1.1710250947499998,19.066689566666668
0.3,0.1,0.7,4.0,269,0.237546337,67.66803267,4.988473077,2.4942365385,1.24711826925,22.55601089
0.3,0.1,0.7,6.0,270,0.237963101,67.94379585,4.997225121,2.4986125605,1.24930628025,22.64793195
0.3,0.1,0.7,8.0,271,0.238315778,68.18529434,5.004631338,2.502315669,1.2511578345,22.728431446666665
0.3,0.1,0.7,10.0,272,0.238806776,68.42683918999998,5.014942295999999,2.5074711479999996,1.2537355739999998,22.80894639666666
0.3,0.1,0.9,0.1,273,0.01117545,1.891748629,0.30173715,0.150868575,0.0754342875,0.6305828763333333
0.3,0.1,0.9,0.5,274,0.052304207,9.560155852,1.4122135889999998,0.7061067944999999,0.3530533972499999,3.1867186173333333
0.3,0.1,0.9,1.0,275,0.094177729,19.37466467,2.5427986830000004,1.2713993415000002,0.6356996707500001,6.458221556666667
0.3,0.1,0.9,4.0,276,0.186604109,66.96792069,5.038310943,2.5191554715,1.25957773575,22.32264023
0.3,0.1,0.9,6.0,277,0.187405413,67.71822809,5.059946151,2.5299730755,1.26498653775,22.572742696666666
0.3,0.1,0.9,8.0,278,0.187695995,68.00042736,5.067791865000001,2.533895932500001,1.2669479662500005,22.66680912
0.3,0.1,0.9,10.0,279,0.187972251,68.24360778,5.075250777,2.5376253885,1.26881269425,22.74786926
0.3,1.0,0.1,0.1,280,0.811488643,1.7643324320000002,2.4344659290000004,1.2172329645000002,0.6086164822500001,0.5881108106666667
0.3,1.0,0.1,0.5,281,0.816285289,8.051496401,2.448855867,1.2244279335,0.61221396675,2.6838321336666664
0.3,1.0,0.1,1.0,282,0.816266313,8.053810444,2.448798939,1.2243994695,0.61219973475,2.6846034813333333
0.3,1.0,0.1,4.0,283,0.816489714,8.05832342,2.4494691420000003,1.2247345710000002,0.6123672855000001,2.686107806666667
0.3,1.0,0.1,6.0,284,0.81675682,8.062654445,2.4502704600000005,1.2251352300000002,0.6125676150000001,2.6875514816666666
0.3,1.0,0.1,8.0,285,0.817022884,8.06712266,2.451068652,1.225534326,0.612767163,2.689040886666667
0.3,1.0,0.1,10.0,286,0.81728706,8.071578554,2.45186118,1.22593059,0.612965295,2.6905261846666666
0.3,1.0,0.3,0.1,287,0.275265853,1.32266536,2.477392677,1.2386963385,0.61934816925,0.4408884533333333
0.3,1.0,0.3,0.5,288,0.811931331,7.273098225,7.307381979,3.6536909895,1.82684549475,2.424366075
0.3,1.0,0.3,1.0,289,0.785525261,16.13313314,7.069727348999999,3.5348636744999995,1.7674318372499995,5.3777110466666675
0.3,1.0,0.3,4.0,290,0.763408822,21.84377613,6.870679398,3.435339699,1.7176698495,7.2812587099999995
0.3,1.0,0.3,6.0,291,0.764072476,21.87322069,6.876652283999999,3.4383261419999993,1.7191630709999997,7.291073563333334
0.3,1.0,0.3,8.0,292,0.764856557,21.90698792,6.883709013,3.4418545065,1.72092725325,7.302329306666667
0.3,1.0,0.3,10.0,293,0.765677924,21.94099403,6.891101315999999,3.4455506579999997,1.722775329,7.313664676666666
0.3,1.0,0.5,0.1,294,0.121447461,0.9456100429999996,1.821711915,0.9108559575,0.45542797875,0.3152033476666665
0.3,1.0,0.5,0.5,295,0.542432387,4.728445323,8.136485805,4.0682429025,2.03412145125,1.576148441
0.3,1.0,0.5,1.0,296,0.795117004,10.0635814,11.92675506,5.96337753,2.981688765,3.3545271333333333
0.3,1.0,0.5,4.0,297,0.722994825,32.56448619999999,10.844922375,5.4224611875,2.71123059375,10.85482873333333
0.3,1.0,0.5,6.0,298,0.723626394,32.62915707,10.85439591,5.427197955,2.7135989775,10.87638569
0.3,1.0,0.5,8.0,299,0.724461142,32.69159751,10.86691713,5.433458565,2.7167292825,10.89719917
0.3,1.0,0.5,10.0,300,0.725346261,32.756811459999994,10.880193915,5.4400969575,2.72004847875,10.918937153333331
0.3,1.0,0.7,0.1,301,0.054018468,0.5685217609999997,1.134387828,0.567193914,0.283596957,0.18950725366666657
0.3,1.0,0.7,0.5,302,0.244359216,2.835222165999999,5.131543536,2.565771768,1.282885884,0.945074055333333
0.3,1.0,0.7,1.0,303,0.465643538,5.667675396999999,9.778514298,4.889257149,2.4446285745,1.8892251323333331
0.3,1.0,0.7,4.0,304,0.741207194,26.8114645,15.565351073999995,7.782675536999998,3.891337768499999,8.937154833333333
0.3,1.0,0.7,6.0,305,0.696998191,40.72469407,14.636962010999998,7.318481005499999,3.659240502749999,13.574898023333333
0.3,1.0,0.7,8.0,306,0.69598408,41.05840769,14.615665679999998,7.307832839999999,3.6539164199999994,13.686135896666668
0.3,1.0,0.7,10.0,307,0.696842721,41.16308358,14.633697141,7.3168485705,3.65842428525,13.72102786
0.3,1.0,0.9,0.1,308,0.015355736,0.1910657429999999,0.414604872,0.207302436,0.103651218,0.06368858099999997
0.3,1.0,0.9,0.5,309,0.067727007,0.946674761,1.828629189,0.9143145945,0.45715729725,0.3155582536666667
0.3,1.0,0.9,1.0,310,0.129997388,1.891582187,3.5099294759999995,1.7549647379999995,0.8774823689999999,0.6305273956666667
0.3,1.0,0.9,4.0,311,0.477844077,7.554071330000001,12.901790079,6.4508950395,3.22544751975,2.518023776666667
0.3,1.0,0.9,6.0,312,0.668719069,11.39203048,18.055414863,9.0277074315,4.51385371575,3.7973434933333334
0.3,1.0,0.9,8.0,313,0.752935352,15.7439054,20.329254504,10.164627252,5.082313626,5.247968466666666
0.3,1.0,0.9,10.0,314,0.750821633,20.70782706,20.272184091000003,10.136092045500002,5.068046022750001,6.90260902
0.3,3.0,0.1,0.1,315,0.818182181,0.5975400399999999,2.454546543,1.2272732715,0.61363663575,0.19918001333333332
0.3,3.0,0.1,0.5,316,0.82810692,2.725795476,2.48432076,1.24216038,0.62108019,0.908598492
0.3,3.0,0.1,1.0,317,0.828113783,2.725995267,2.4843413490000006,1.2421706745000003,0.6210853372500001,0.908665089
0.3,3.0,0.1,4.0,318,0.828176633,2.7268638609999996,2.4845298990000004,1.2422649495000002,0.6211324747500001,0.9089546203333332
0.3,3.0,0.1,6.0,319,0.828217011,2.727429117,2.484651033,1.2423255165,0.62116275825,0.9091430389999999
0.3,3.0,0.1,8.0,320,0.828256095,2.727982404,2.484768285,1.2423841425,0.62119207125,0.909327468
0.3,3.0,0.1,10.0,321,0.828294039,2.728525848,2.484882117,1.2424410585,0.62122052925,0.909508616
0.3,3.0,0.3,0.1,322,0.405939951,0.4431066079999998,3.653459559,1.8267297795,0.91336488975,0.1477022026666666
0.3,3.0,0.3,0.5,323,0.823825119,2.434297595,7.414426070999999,3.7072130355,1.85360651775,0.8114325316666666
0.3,3.0,0.3,1.0,324,0.822694293,5.372227713,7.404248636999999,3.7021243185,1.85106215925,1.790742571
0.3,3.0,0.3,4.0,325,0.816603251,8.057045733,7.349429259,3.6747146295,1.83735731475,2.685681911
0.3,3.0,0.3,6.0,326,0.816846937,8.061051593,7.351622432999999,3.6758112165,1.83790560825,2.6870171976666666
0.3,3.0,0.3,8.0,327,0.817096368,8.065265245,7.353867311999999,3.676933656,1.838466828,2.6884217483333335
0.3,3.0,0.3,10.0,328,0.817354833,8.069617713,7.356193497,3.6780967485,1.83904837425,2.689872571
0.3,3.0,0.5,0.1,329,0.19188926,0.317023371,2.8783389,1.43916945,0.719584725,0.105674457
0.3,3.0,0.5,0.5,330,0.662712285,1.5817229199999998,9.940684275,4.9703421375,2.48517106875,0.5272409733333333
0.3,3.0,0.5,1.0,331,0.818326387,3.369220089,12.274895805,6.1374479025,3.06872395125,1.123073363
0.3,3.0,0.5,4.0,332,0.799128338,13.03672796,11.98692507,5.993462535,2.9967312675,4.345575986666667
0.3,3.0,0.5,6.0,333,0.799551481,13.04930094,11.993272215,5.9966361075,2.99831805375,4.34976698
0.3,3.0,0.5,8.0,334,0.800025076,13.06121117,12.000376139999998,6.000188069999999,3.0000940349999996,4.353737056666667
0.3,3.0,0.5,10.0,335,0.800516194,13.07340563,12.00774291,6.003871455,3.0019357275,4.357801876666667
0.3,3.0,0.7,0.1,336,0.091094602,0.1910798539999998,1.9129866419999997,0.9564933209999998,0.4782466604999999,0.0636932846666666
0.3,3.0,0.7,0.5,337,0.342050859,0.947117369,7.183068038999998,3.591534019499999,1.7957670097499996,0.3157057896666667
0.3,3.0,0.7,1.0,338,0.586835218,1.8952840920000005,12.323539578,6.161769789,3.0808848945,0.6317613640000002
0.3,3.0,0.7,4.0,339,0.811668381,8.905266907000001,17.045036001,8.5225180005,4.26125900025,2.968422302333334
0.3,3.0,0.7,6.0,340,0.794491785,13.98292369,16.684327484999997,8.342163742499999,4.171081871249999,4.660974563333333
0.3,3.0,0.7,8.0,341,0.780966301,17.62094345,16.400292321,8.2001461605,4.10007308025,5.873647816666666
0.3,3.0,0.7,10.0,342,0.781516579,17.64718954,16.411848159,8.2059240795,4.10296203975,5.882396513333333
0.3,3.0,0.9,0.1,343,0.029636597,0.0648803169999999,0.8001881190000001,0.4000940595,0.20004702975,0.021626772333333297
0.3,3.0,0.9,0.5,344,0.107941399,0.3171063499999997,2.914417773,1.4572088865,0.72860444325,0.10570211666666657
0.3,3.0,0.9,1.0,345,0.192059811,0.632040621,5.185614897,2.5928074485,1.29640372425,0.210680207
0.3,3.0,0.9,4.0,346,0.591631075,2.527030608,15.974039025,7.9870195125,3.99350975625,0.842343536
0.3,3.0,0.9,6.0,347,0.750105402,3.817538628999999,20.252845853999997,10.126422926999998,5.063211463499999,1.272512876333333
0.3,3.0,0.9,8.0,348,0.806296053,5.261819283,21.769993431,10.8849967155,5.44249835775,1.753939761
0.3,3.0,0.9,10.0,349,0.812895799,6.892693535,21.948186573,10.9740932865,5.48704664325,2.2975645116666668
0.3,5.0,0.1,0.1,350,0.820896112,0.3632860069999998,2.4626883360000003,1.231344168,0.6156720840000001,0.1210953356666666
0.3,5.0,0.1,0.5,351,0.829239685,1.636524273,2.487719055,1.2438595275,0.62192976375,0.545508091
0.3,5.0,0.1,1.0,352,0.829243287,1.636599014,2.487729861,1.2438649305,0.62193246525,0.5455330046666667
0.3,5.0,0.1,4.0,353,0.829267981,1.637041462,2.4878039430000003,1.2439019715,0.6219509857500001,0.5456804873333333
0.3,5.0,0.1,6.0,354,0.829283722,1.637329475,2.487851166,1.243925583,0.6219627915,0.5457764916666666
0.3,5.0,0.1,8.0,355,0.829299026,1.6375990700000005,2.487897078,1.243948539,0.6219742695,0.5458663566666668
0.3,5.0,0.1,10.0,356,0.829313988,1.637874661,2.487941964,1.243970982,0.621985491,0.5459582203333333
0.3,5.0,0.3,0.1,357,0.536622235,0.2670348009999999,4.829600115,2.4148000575,1.20740002875,0.08901160033333329
0.3,5.0,0.3,0.5,358,0.82523467,1.467133088,7.427112029999999,3.713556014999999,1.8567780075,0.4890443626666667
0.3,5.0,0.3,1.0,359,0.826830321,3.2236497880000003,7.441472888999999,3.720736444499999,1.86036822225,1.0745499293333334
0.3,5.0,0.3,4.0,360,0.824607408,4.888435249,7.421466671999999,3.710733336,1.855366668,1.6294784163333331
0.3,5.0,0.3,6.0,361,0.824725979,4.890007423000001,7.422533811,3.7112669055,1.85563345275,1.6300024743333337
0.3,5.0,0.3,8.0,362,0.824844058,4.891630545,7.423596522,3.711798261,1.8558991305,1.630543515
0.3,5.0,0.3,10.0,363,0.824961076,4.893193764,7.424649683999999,3.712324842,1.856162421,1.631064588
0.3,5.0,0.5,0.1,364,0.276479695,0.19114296,4.1471954250000005,2.0735977125,1.03679885625,0.06371432
0.3,5.0,0.5,0.5,365,0.733472787,0.953016757,11.002091805,5.5010459025,2.75052295125,0.31767225233333335
0.3,5.0,0.5,1.0,366,0.821447568,2.033378453,12.32171352,6.16085676,3.08042838,0.6777928176666667
0.3,5.0,0.5,4.0,367,0.816426653,8.05064996,12.246399795,6.1231998975,3.06159994875,2.6835499866666663
0.3,5.0,0.5,6.0,368,0.816691803,8.055583963000002,12.250377045,6.1251885225,3.06259426125,2.685194654333334
0.3,5.0,0.5,8.0,369,0.816969244,8.060299721,12.25453866,6.12726933,3.063634665,2.6867665736666666
0.3,5.0,0.5,10.0,370,0.817246724,8.064914991,12.25870086,6.12935043,3.064675215,2.688304997
0.3,5.0,0.7,0.1,371,0.137419967,0.1154467039999998,2.885819307,1.4429096535,0.72145482675,0.0384822346666666
0.3,5.0,0.7,0.5,372,0.449787475,0.5694652269999999,9.445536975,4.7227684875,2.36138424375,0.1898217423333333
0.3,5.0,0.7,1.0,373,0.678740989,1.1402020879999997,14.253560768999998,7.126780384499999,3.5633901922499995,0.3800673626666666
0.3,5.0,0.7,4.0,374,0.821844881,5.342575065,17.258742501,8.6293712505,4.31468562525,1.7808583550000001
0.3,5.0,0.7,6.0,375,0.814682769,8.377556337,17.108338148999998,8.554169074499999,4.2770845372499995,2.792518779
0.3,5.0,0.7,8.0,376,0.806367718,11.08283189,16.933722077999995,8.466861038999998,4.233430519499999,3.6942772966666664
0.3,5.0,0.7,10.0,377,0.806768952,11.09591481,16.942147992,8.471073996,4.235536998,3.69863827
0.3,5.0,0.9,0.1,378,0.047919214,0.0394990899999999,1.293818778,0.646909389,0.3234546945,0.0131663633333333
0.3,5.0,0.9,0.5,379,0.157898982,0.1911433809999999,4.2632725140000005,2.1316362570000003,1.0658181285,0.06371446033333329
0.3,5.0,0.9,1.0,380,0.266899409,0.3802017919999998,7.206284043,3.6031420215,1.80157101075,0.1267339306666666
0.3,5.0,0.9,4.0,381,0.679093896,1.519868873,18.335535192,9.167767596,4.583883798,0.5066229576666667
0.3,5.0,0.9,6.0,382,0.781584854,2.304062588,21.102791058,10.551395529,5.2756977645,0.7680208626666666
0.3,5.0,0.9,8.0,383,0.814224164,3.177521968,21.984052428,10.992026214,5.496013107,1.0591739893333334
0.3,5.0,0.9,10.0,384,0.820321102,4.147117451000001,22.148669753999997,11.074334876999998,5.537167438499999,1.3823724836666669
0.3,7.0,0.1,0.1,385,0.822522906,0.2624870779999998,2.467568718,1.233784359,0.6168921795,0.08749569266666661
0.3,7.0,0.1,0.5,386,0.829566887,1.169159483,2.488700661,1.2443503305,0.62217516525,0.3897198276666667
0.3,7.0,0.1,1.0,387,0.829568944,1.1692092439999997,2.488706832,1.244353416,0.622176708,0.3897364146666666
0.3,7.0,0.1,4.0,388,0.829582041,1.1694986829999998,2.4887461230000003,1.2443730615000002,0.6221865307500001,0.3898328943333333
0.3,7.0,0.1,6.0,389,0.829590404,1.169681761,2.488771212,1.244385606,0.622192803,0.38989392033333337
0.3,7.0,0.1,8.0,390,0.829598555,1.169867552,2.4887956650000005,1.2443978325000002,0.6221989162500001,0.38995585066666666
0.3,7.0,0.1,10.0,391,0.829606528,1.170057888,2.4888195840000003,1.244409792,0.6222048960000001,0.390019296
0.3,7.0,0.3,0.1,392,0.634870856,0.1916059389999999,5.713837704,2.856918852,1.428459426,0.06386864633333329
0.3,7.0,0.3,0.5,393,0.825842772,1.0527246019999998,7.432584948,3.716292474,1.858146237,0.3509082006666666
0.3,7.0,0.3,1.0,394,0.82805833,2.303506986,7.452524969999999,3.726262484999999,1.8631312424999995,0.767835662
0.3,7.0,0.3,4.0,395,0.827088044,3.5011924619999997,7.443792396,3.721896198,1.860948099,1.167064154
0.3,7.0,0.3,6.0,396,0.827155111,3.5020802840000007,7.444395999,3.7221979995,1.86109899975,1.167360094666667
0.3,7.0,0.3,8.0,397,0.827222119,3.502972589,7.444999070999998,3.722499535499999,1.8612497677499995,1.1676575296666667
0.3,7.0,0.3,10.0,398,0.827287978,3.503858091,7.445591802,3.722795901,1.8613979505,1.167952697
0.3,7.0,0.5,0.1,399,0.365259182,0.1371454339999998,5.47888773,2.739443865,1.3697219325,0.045715144666666596
0.3,7.0,0.5,0.5,400,0.767608401,0.6840815589999999,11.514126015,5.7570630075,2.87853150375,0.2280271863333333
0.3,7.0,0.5,1.0,401,0.822846137,1.460732675,12.342692055,6.1713460275,3.08567301375,0.4869108916666667
0.3,7.0,0.5,4.0,402,0.822480017,5.800699867999999,12.337200255,6.1686001275,3.08430006375,1.9335666226666663
0.3,7.0,0.5,6.0,403,0.822642776,5.803217586999999,12.33964164,6.16982082,3.08491041,1.934405862333333
0.3,7.0,0.5,8.0,404,0.822809917,5.805546160999999,12.342148754999998,6.171074377499999,3.0855371887499996,1.9351820536666662
0.3,7.0,0.5,10.0,405,0.822976124,5.807906372,12.34464186,6.17232093,3.086160465,1.9359687906666665
0.3,7.0,0.7,0.1,406,0.189220609,0.0829734289999998,3.973632789,1.9868163945,0.99340819725,0.0276578096666666
0.3,7.0,0.7,0.5,407,0.547641903,0.407703456,11.500479962999998,5.750239981499999,2.8751199907499996,0.135901152
0.3,7.0,0.7,1.0,408,0.731741717,0.8171668669999999,15.366576057,7.6832880285,3.84164401425,0.2723889556666666
0.3,7.0,0.7,4.0,409,0.825006951,3.818562357,17.325145970999998,8.662572985499999,4.331286492749999,1.272854119
0.3,7.0,0.7,6.0,410,0.821450565,5.981150503,17.250461865,8.6252309325,4.31261546625,1.9937168343333334
0.3,7.0,0.7,8.0,411,0.816405075,8.04440921,17.144506574999998,8.572253287499999,4.286126643749999,2.6814697366666667
0.3,7.0,0.7,10.0,412,0.816670845,8.052601836,17.150087744999997,8.575043872499998,4.287521936249999,2.6842006119999997
0.3,7.0,0.9,0.1,413,0.068952567,0.0285680879999997,1.861719309,0.9308596545,0.46542982725,0.0095226959999999
0.3,7.0,0.9,0.5,414,0.213395069,0.1371151989999999,5.761666862999999,2.8808334314999997,1.44041671575,0.0457050663333333
0.3,7.0,0.9,1.0,415,0.346442037,0.272271474,9.353934999,4.6769674995,2.33848374975,0.090757158
0.3,7.0,0.9,4.0,416,0.730806156,1.0889367919999997,19.731766212,9.865883106,4.932941553,0.3629789306666666
0.3,7.0,0.9,6.0,417,0.694802734,1.670455789,18.759673818000003,9.379836909000002,4.689918454500001,0.5568185963333333
